Record_MonthName,Fault_Group,Fleet,Record_Number
1/12/2019,Aircon System,ABC,34161
1/12/2019,Aircon System,ABC,34164
1/12/2019,Aircon System,ABC,34166
1/12/2019,Aircon System,ABC,34170
1/12/2019,Aircon System,ABC,34176
1/12/2019,Aircon System,ABC,34181
1/12/2019,Aircon System,ABC,34182
1/12/2019,Aircon System,ABC,34187
1/12/2019,Aircon System,ABC,34191
1/12/2019,Aircon System,ABC,34194
1/12/2019,Aircon System,ABC,34198
1/12/2019,Aircon System,ABC,34201
1/12/2019,Aircon System,ABC,34206
1/1/2020,Control System,ABC,34209
1/1/2020,Control System,ABC,34213
1/1/2020,Control System,ABC,34216
1/1/2020,Control System,ABC,34218
1/1/2020,Control System,ABC,34221
1/1/2020,Control System,ABC,34223
1/1/2020,Control System,ABC,34226
1/1/2020,Control System,ABC,34230
1/1/2020,Control System,ABC,34233
1/1/2020,Control System,ABC,34239
1/1/2020,Control System,ABC,34244
1/1/2020,Control System,ABC,34247
1/1/2020,Control System,ABC,34249
1/1/2020,Door System,ABC,34255
1/1/2020,Door System,ABC,34256
1/1/2020,Door System,ABC,34260
1/1/2020,Door System,XYZ,34266
1/1/2020,Door System,XYZ,34267
1/1/2020,Door System,ABC,34268
1/1/2020,Door System,XYZ,34271
1/1/2020,Door System,ABC,34272
1/1/2020,Door System,ABC,34275
1/1/2020,Door System,ABC,34278
1/1/2020,Door System,XYZ,34284
1/1/2020,Door System,ABC,34287
1/1/2020,Door System,XYZ,34290
1/1/2020,Door System,ABC,34291
1/1/2020,Door System,XYZ,34296
1/1/2020,Propulsion System,ABC,34299
1/1/2020,Propulsion System,ABC,34305
1/1/2020,Propulsion System,XYZ,34310
1/1/2020,Propulsion System,XYZ,34315
1/1/2020,Propulsion System,ABC,34318
1/1/2020,Propulsion System,ABC,34324
1/1/2020,Propulsion System,ABC,34329
1/1/2020,Propulsion System,ABC,34335
1/1/2020,Propulsion System,XYZ,34338
1/1/2020,Propulsion System,XYZ,34339
1/1/2020,Pneumatic System,ABC,34344
1/1/2020,Pneumatic System,ABC,34345
1/1/2020,Pneumatic System,XYZ,34347
1/1/2020,Pneumatic System,XYZ,34352
1/1/2020,Pneumatic System,ABC,34353
1/1/2020,Pneumatic System,ABC,34356
1/1/2020,Pneumatic System,ABC,34362
1/1/2020,Pneumatic System,ABC,34364
1/1/2020,Pneumatic System,ABC,34368
1/1/2020,Pneumatic System,XYZ,34370
1/1/2020,Pneumatic System,ABC,34373
1/1/2020,Pneumatic System,ABC,34374
1/1/2020,Electrical System,ABC,34377
1/1/2020,Electrical System,ABC,34381
1/1/2020,Electrical System,ABC,34385
1/1/2020,Electrical System,ABC,34391
1/1/2020,Electrical System,ABC,34393
1/1/2020,Electrical System,ABC,34399
1/1/2020,Electrical System,ABC,34400
1/1/2020,Electrical System,ABC,34402
1/1/2020,Electrical System,ABC,34405
1/1/2020,Electrical System,ABC,34409
1/1/2020,Electrical System,ABC,34412
1/1/2020,Electrical System,ABC,34415
1/1/2020,Electrical System,XYZ,34417
1/1/2020,Electrical System,ABC,34418
1/1/2020,Electrical System,ABC,34421
1/1/2020,Electrical System,ABC,34427
1/1/2020,Electrical System,ABC,34429
1/1/2020,Electrical System,ABC,34434
1/1/2020,Electrical System,ABC,34437
1/1/2020,Electrical System,ABC,34439
1/1/2020,Electrical System,ABC,34443
1/1/2020,Electrical System,ABC,34445
1/1/2020,Electrical System,ABC,34450
1/1/2020,Electrical System,ABC,34455
1/1/2020,Electrical System,ABC,34460
1/1/2020,Electrical System,ABC,34463
1/1/2020,Electrical System,ABC,34466
1/1/2020,Electrical System,ABC,34471
1/1/2020,Electrical System,ABC,34475
1/1/2020,Electrical System,ABC,34478
1/1/2020,Brake System,ABC,34482
1/1/2020,Brake System,ABC,34488
1/1/2020,Brake System,ABC,34493
1/1/2020,Brake System,ABC,34494
1/1/2020,Brake System,ABC,34496
1/1/2020,Brake System,ABC,34499
1/1/2020,Brake System,ABC,34500
1/1/2020,Auxiliary System,ABC,34502
1/1/2020,Auxiliary System,ABC,34508
1/1/2020,Auxiliary System,ABC,34510
1/1/2020,Auxiliary System,XYZ,34511
1/1/2020,Auxiliary System,XYZ,34515
1/1/2020,Auxiliary System,XYZ,34519
1/1/2020,Auxiliary System,XYZ,34523
1/1/2020,Signaling System,ABC,34525
1/1/2020,Signaling System,ABC,34527
1/1/2020,Signaling System,XYZ,34533
1/1/2020,Signaling System,ABC,34537
1/1/2020,Signaling System,ABC,34539
1/1/2020,Signaling System,ABC,34541
1/1/2020,Signaling System,ABC,34542
1/1/2020,Signaling System,ABC,34547
1/1/2020,Signaling System,ABC,34548
1/1/2020,Signaling System,XYZ,34553
1/1/2020,Signaling System,ABC,34559
1/1/2020,Signaling System,ABC,34563
1/1/2020,Signaling System,ABC,34566
1/1/2020,Signaling System,ABC,34567
1/1/2020,Signaling System,ABC,34572
1/1/2020,Signaling System,ABC,34573
1/1/2020,Signaling System,ABC,34575
1/1/2020,Signaling System,ABC,34576
1/1/2020,Signaling System,ABC,34581
1/1/2020,Signaling System,ABC,34584
1/1/2020,Signaling System,ABC,34590
1/1/2020,Signaling System,ABC,34591
1/1/2020,Signaling System,ABC,34593
1/1/2020,Signaling System,ABC,34595
1/1/2020,Signaling System,ABC,34598
1/1/2020,Signaling System,ABC,34600
1/1/2020,Signaling System,ABC,34604
1/1/2020,Signaling System,ABC,34610
1/1/2020,Signaling System,ABC,34611
1/1/2020,Signaling System,ABC,34616
1/1/2020,Signaling System,ABC,34620
1/1/2020,Signaling System,ABC,34623
1/1/2020,Signaling System,XYZ,34624
1/1/2020,Signaling System,XYZ,34625
1/1/2020,Signaling System,ABC,34631
1/1/2020,Signaling System,XYZ,34637
1/1/2020,Signaling System,ABC,34638
1/1/2020,Signaling System,XYZ,34640
1/1/2020,Signaling System,ABC,34646
1/1/2020,Signaling System,ABC,34651
1/1/2020,Signaling System,ABC,34655
1/1/2020,Signaling System,ABC,34657
1/1/2020,Aircon System,XYZ,34661
1/1/2020,Aircon System,ABC,34665
1/1/2020,Aircon System,ABC,34668
1/1/2020,Aircon System,ABC,34674
1/1/2020,Aircon System,ABC,34678
1/1/2020,Aircon System,ABC,34684
1/1/2020,Aircon System,ABC,34688
1/1/2020,Aircon System,ABC,34694
1/1/2020,Aircon System,ABC,34696
1/1/2020,Aircon System,ABC,34701
1/1/2020,Aircon System,ABC,34706
1/1/2020,Aircon System,ABC,34709
1/1/2020,Aircon System,ABC,34711
1/1/2020,Aircon System,XYZ,34712
1/1/2020,Aircon System,ABC,34718
1/1/2020,Aircon System,ABC,34721
1/1/2020,Aircon System,ABC,34725
1/1/2020,Aircon System,ABC,34726
1/1/2020,Aircon System,ABC,34731
1/2/2020,Control System,ABC,34737
1/2/2020,Control System,ABC,34741
1/2/2020,Control System,ABC,34744
1/2/2020,Control System,ABC,34747
1/2/2020,Control System,ABC,34749
1/2/2020,Control System,ABC,34751
1/2/2020,Door System,XYZ,34753
1/2/2020,Door System,ABC,34758
1/2/2020,Door System,ABC,34762
1/2/2020,Door System,XYZ,34763
1/2/2020,Door System,ABC,34767
1/2/2020,Door System,ABC,34768
1/2/2020,Door System,XYZ,34772
1/2/2020,Door System,ABC,34776
1/2/2020,Door System,ABC,34781
1/2/2020,Propulsion System,ABC,34785
1/2/2020,Propulsion System,XYZ,34790
1/2/2020,Propulsion System,ABC,34792
1/2/2020,Propulsion System,XYZ,34798
1/2/2020,Pneumatic System,ABC,34803
1/2/2020,Pneumatic System,ABC,34806
1/2/2020,Pneumatic System,ABC,34811
1/2/2020,Pneumatic System,ABC,34816
1/2/2020,Pneumatic System,ABC,34819
1/2/2020,Pneumatic System,XYZ,34820
1/2/2020,Pneumatic System,ABC,34822
1/2/2020,Electrical System,ABC,34826
1/2/2020,Electrical System,ABC,34828
1/2/2020,Electrical System,ABC,34830
1/2/2020,Electrical System,ABC,34834
1/2/2020,Electrical System,ABC,34840
1/2/2020,Electrical System,ABC,34842
1/2/2020,Electrical System,XYZ,34843
1/2/2020,Brake System,ABC,34846
1/2/2020,Brake System,ABC,34850
1/2/2020,Brake System,XYZ,34853
1/2/2020,Brake System,XYZ,34857
1/2/2020,Auxiliary System,XYZ,34862
1/2/2020,Auxiliary System,XYZ,34868
1/2/2020,Auxiliary System,XYZ,34872
1/2/2020,Auxiliary System,ABC,34874
1/2/2020,Auxiliary System,ABC,34878
1/2/2020,Auxiliary System,ABC,34880
1/2/2020,Auxiliary System,ABC,34882
1/2/2020,Signaling System,ABC,34885
1/2/2020,Signaling System,ABC,34888
1/2/2020,Signaling System,XYZ,34894
1/2/2020,Signaling System,XYZ,34897
1/2/2020,Signaling System,ABC,34899
1/2/2020,Signaling System,ABC,34903
1/2/2020,Signaling System,ABC,34905
1/2/2020,Signaling System,ABC,34911
1/2/2020,Signaling System,ABC,34917
1/2/2020,Signaling System,XYZ,34919
1/2/2020,Signaling System,ABC,34923
1/2/2020,Signaling System,XYZ,34926
1/2/2020,Signaling System,ABC,34929
1/2/2020,Signaling System,ABC,34933
1/2/2020,Signaling System,XYZ,34938
1/2/2020,Signaling System,XYZ,34940
1/2/2020,Signaling System,XYZ,34945
1/2/2020,Signaling System,ABC,34950
1/2/2020,Signaling System,ABC,34952
1/2/2020,Signaling System,XYZ,34954
1/2/2020,Signaling System,ABC,34959
1/2/2020,Signaling System,ABC,34962
1/2/2020,Signaling System,XYZ,34963
1/2/2020,Signaling System,ABC,34968
1/2/2020,Signaling System,ABC,34971
1/2/2020,Signaling System,ABC,34975
1/2/2020,Signaling System,XYZ,34979
1/2/2020,Signaling System,XYZ,34981
1/2/2020,Signaling System,XYZ,34982
1/2/2020,Signaling System,XYZ,34988
1/2/2020,Signaling System,XYZ,34994
1/2/2020,Signaling System,ABC,34996
1/2/2020,Signaling System,ABC,34998
1/2/2020,Signaling System,XYZ,35004
1/2/2020,Signaling System,ABC,35008
1/2/2020,Signaling System,ABC,35011
1/2/2020,Signaling System,ABC,35013
1/2/2020,Signaling System,ABC,35016
1/2/2020,Aircon System,ABC,35019
1/2/2020,Aircon System,ABC,35020
1/2/2020,Aircon System,ABC,35025
1/2/2020,Aircon System,ABC,35030
1/2/2020,Aircon System,ABC,35033
1/2/2020,Aircon System,ABC,35039
1/2/2020,Aircon System,ABC,35043
1/2/2020,Aircon System,ABC,35045
1/2/2020,Aircon System,ABC,35046
1/2/2020,Aircon System,ABC,35052
1/2/2020,Aircon System,ABC,35058
1/2/2020,Aircon System,ABC,35063
1/2/2020,Aircon System,ABC,35064
1/2/2020,Aircon System,ABC,35069
1/2/2020,Aircon System,ABC,35070
1/2/2020,Aircon System,ABC,35075
1/2/2020,Aircon System,ABC,35079
1/2/2020,Aircon System,ABC,35082
1/2/2020,Aircon System,ABC,35084
1/2/2020,Aircon System,ABC,35088
1/2/2020,Aircon System,ABC,35094
1/2/2020,Aircon System,ABC,35096
1/2/2020,Aircon System,ABC,35102
1/2/2020,Aircon System,XYZ,35105
1/2/2020,Aircon System,ABC,35110
1/2/2020,Aircon System,ABC,35116
1/3/2020,Control System,ABC,35118
1/3/2020,Control System,ABC,35124
1/3/2020,Control System,ABC,35128
1/3/2020,Door System,XYZ,35130
1/3/2020,Door System,XYZ,35135
1/3/2020,Door System,ABC,35138
1/3/2020,Door System,ABC,35143
1/3/2020,Door System,ABC,35144
1/3/2020,Door System,ABC,35146
1/3/2020,Door System,XYZ,35152
1/3/2020,Door System,ABC,35153
1/3/2020,Door System,XYZ,35156
1/3/2020,Door System,XYZ,35161
1/3/2020,Door System,ABC,35163
1/3/2020,Propulsion System,ABC,35165
1/3/2020,Propulsion System,XYZ,35169
1/3/2020,Propulsion System,ABC,35173
1/3/2020,Propulsion System,XYZ,35179
1/3/2020,Propulsion System,XYZ,35185
1/3/2020,Propulsion System,ABC,35190
1/3/2020,Propulsion System,XYZ,35194
1/3/2020,Propulsion System,XYZ,35198
1/3/2020,Propulsion System,ABC,35202
1/3/2020,Propulsion System,ABC,35207
1/3/2020,Propulsion System,ABC,35213
1/3/2020,Propulsion System,ABC,35214
1/3/2020,Pneumatic System,ABC,35220
1/3/2020,Pneumatic System,ABC,35224
1/3/2020,Pneumatic System,ABC,35230
1/3/2020,Pneumatic System,ABC,35236
1/3/2020,Pneumatic System,XYZ,35240
1/3/2020,Pneumatic System,ABC,35245
1/3/2020,Pneumatic System,ABC,35247
1/3/2020,Pneumatic System,ABC,35250
1/3/2020,Pneumatic System,ABC,35252
1/3/2020,Pneumatic System,ABC,35257
1/3/2020,Pneumatic System,ABC,35263
1/3/2020,Electrical System,XYZ,35266
1/3/2020,Electrical System,ABC,35270
1/3/2020,Electrical System,ABC,35276
1/3/2020,Electrical System,ABC,35281
1/3/2020,Electrical System,ABC,35287
1/3/2020,Electrical System,XYZ,35292
1/3/2020,Electrical System,ABC,35294
1/3/2020,Electrical System,ABC,35295
1/3/2020,Electrical System,ABC,35299
1/3/2020,Brake System,ABC,35303
1/3/2020,Brake System,ABC,35305
1/3/2020,Brake System,ABC,35309
1/3/2020,Brake System,ABC,35311
1/3/2020,Brake System,ABC,35317
1/3/2020,Brake System,XYZ,35319
1/3/2020,Brake System,ABC,35323
1/3/2020,Brake System,ABC,35326
1/3/2020,Brake System,ABC,35329
1/3/2020,Brake System,XYZ,35335
1/3/2020,Brake System,ABC,35340
1/3/2020,Brake System,XYZ,35341
1/3/2020,Brake System,ABC,35344
1/3/2020,Auxiliary System,ABC,35347
1/3/2020,Auxiliary System,ABC,35348
1/3/2020,Auxiliary System,XYZ,35351
1/3/2020,Auxiliary System,ABC,35356
1/3/2020,Auxiliary System,ABC,35358
1/3/2020,Auxiliary System,ABC,35364
1/3/2020,Auxiliary System,XYZ,35370
1/3/2020,Auxiliary System,ABC,35371
1/3/2020,Auxiliary System,ABC,35373
1/3/2020,Auxiliary System,XYZ,35377
1/3/2020,Auxiliary System,ABC,35381
1/3/2020,Auxiliary System,ABC,35387
1/3/2020,Auxiliary System,ABC,35390
1/3/2020,Signaling System,ABC,35391
1/3/2020,Signaling System,ABC,35394
1/3/2020,Signaling System,XYZ,35400
1/3/2020,Signaling System,XYZ,35403
1/3/2020,Signaling System,ABC,35409
1/3/2020,Signaling System,ABC,35413
1/3/2020,Signaling System,XYZ,35416
1/3/2020,Signaling System,ABC,35422
1/3/2020,Signaling System,XYZ,35425
1/3/2020,Signaling System,ABC,35427
1/3/2020,Signaling System,XYZ,35431
1/3/2020,Signaling System,ABC,35434
1/3/2020,Signaling System,XYZ,35439
1/3/2020,Signaling System,ABC,35443
1/3/2020,Signaling System,ABC,35445
1/3/2020,Signaling System,XYZ,35447
1/3/2020,Signaling System,ABC,35450
1/3/2020,Signaling System,XYZ,35452
1/3/2020,Signaling System,ABC,35455
1/3/2020,Signaling System,ABC,35458
1/3/2020,Signaling System,XYZ,35461
1/3/2020,Signaling System,ABC,35462
1/3/2020,Signaling System,ABC,35465
1/3/2020,Signaling System,XYZ,35468
1/3/2020,Signaling System,XYZ,35473
1/3/2020,Signaling System,XYZ,35479
1/3/2020,Signaling System,ABC,35483
1/3/2020,Signaling System,XYZ,35489
1/3/2020,Signaling System,XYZ,35491
1/3/2020,Signaling System,ABC,35497
1/3/2020,Signaling System,ABC,35501
1/3/2020,Signaling System,ABC,35502
1/3/2020,Signaling System,XYZ,35505
1/3/2020,Signaling System,ABC,35511
1/3/2020,Signaling System,ABC,35517
1/3/2020,Signaling System,ABC,35523
1/3/2020,Signaling System,ABC,35524
1/3/2020,Signaling System,ABC,35530
1/3/2020,Signaling System,ABC,35533
1/3/2020,Signaling System,ABC,35539
1/3/2020,Signaling System,XYZ,35544
1/3/2020,Signaling System,ABC,35548
1/3/2020,Signaling System,ABC,35551
1/3/2020,Aircon System,ABC,35554
1/3/2020,Aircon System,XYZ,35555
1/3/2020,Aircon System,ABC,35559
1/3/2020,Aircon System,ABC,35560
1/3/2020,Aircon System,ABC,35561
1/3/2020,Aircon System,ABC,35563
1/3/2020,Aircon System,ABC,35566
1/3/2020,Aircon System,ABC,35570
1/3/2020,Aircon System,ABC,35571
1/3/2020,Aircon System,ABC,35574
1/3/2020,Aircon System,ABC,35579
1/3/2020,Aircon System,ABC,35583
1/3/2020,Aircon System,XYZ,35584
1/3/2020,Aircon System,ABC,35585
1/3/2020,Aircon System,ABC,35586
1/3/2020,Aircon System,ABC,35592
1/3/2020,Aircon System,ABC,35598
1/3/2020,Aircon System,ABC,35601
1/3/2020,Aircon System,ABC,35605
1/3/2020,Aircon System,ABC,35609
1/3/2020,Aircon System,ABC,35610
1/3/2020,Aircon System,ABC,35612
1/3/2020,Aircon System,ABC,35616
1/3/2020,Aircon System,ABC,35618
1/3/2020,Aircon System,XYZ,35620
1/3/2020,Aircon System,ABC,35624
1/3/2020,Aircon System,ABC,35626
1/3/2020,Aircon System,ABC,35627
1/4/2020,Control System,ABC,35633
1/4/2020,Control System,ABC,35635
1/4/2020,Control System,ABC,35640
1/4/2020,Control System,ABC,35646
1/4/2020,Control System,ABC,35651
1/4/2020,Control System,ABC,35654
1/4/2020,Control System,ABC,35659
1/4/2020,Control System,ABC,35661
1/4/2020,Control System,ABC,35667
1/4/2020,Door System,XYZ,35669
1/4/2020,Door System,ABC,35671
1/4/2020,Door System,XYZ,35676
1/4/2020,Propulsion System,XYZ,35677
1/4/2020,Propulsion System,ABC,35683
1/4/2020,Propulsion System,ABC,35689
1/4/2020,Propulsion System,XYZ,35694
1/4/2020,Propulsion System,ABC,35698
1/4/2020,Pneumatic System,ABC,35704
1/4/2020,Pneumatic System,ABC,35708
1/4/2020,Pneumatic System,ABC,35711
1/4/2020,Pneumatic System,ABC,35714
1/4/2020,Pneumatic System,ABC,35720
1/4/2020,Pneumatic System,ABC,35722
1/4/2020,Pneumatic System,ABC,35724
1/4/2020,Pneumatic System,ABC,35727
1/4/2020,Pneumatic System,ABC,35729
1/4/2020,Pneumatic System,ABC,35732
1/4/2020,Pneumatic System,ABC,35735
1/4/2020,Pneumatic System,ABC,35737
1/4/2020,Pneumatic System,ABC,35743
1/4/2020,Electrical System,ABC,35749
1/4/2020,Electrical System,ABC,35750
1/4/2020,Electrical System,ABC,35756
1/4/2020,Electrical System,ABC,35757
1/4/2020,Electrical System,ABC,35762
1/4/2020,Electrical System,ABC,35766
1/4/2020,Electrical System,ABC,35769
1/4/2020,Brake System,XYZ,35770
1/4/2020,Brake System,ABC,35776
1/4/2020,Brake System,ABC,35782
1/4/2020,Brake System,ABC,35787
1/4/2020,Brake System,ABC,35793
1/4/2020,Brake System,ABC,35799
1/4/2020,Brake System,ABC,35802
1/4/2020,Brake System,ABC,35807
1/4/2020,Brake System,ABC,35811
1/4/2020,Auxiliary System,ABC,35814
1/4/2020,Auxiliary System,ABC,35817
1/4/2020,Auxiliary System,ABC,35819
1/4/2020,Auxiliary System,XYZ,35825
1/4/2020,Auxiliary System,ABC,35826
1/4/2020,Auxiliary System,XYZ,35830
1/4/2020,Signaling System,ABC,35834
1/4/2020,Signaling System,XYZ,35839
1/4/2020,Signaling System,XYZ,35845
1/4/2020,Signaling System,ABC,35851
1/4/2020,Signaling System,ABC,35853
1/4/2020,Signaling System,ABC,35854
1/4/2020,Signaling System,XYZ,35859
1/4/2020,Signaling System,ABC,35862
1/4/2020,Signaling System,ABC,35865
1/4/2020,Signaling System,ABC,35866
1/4/2020,Signaling System,XYZ,35869
1/4/2020,Signaling System,XYZ,35870
1/4/2020,Signaling System,ABC,35872
1/4/2020,Signaling System,XYZ,35876
1/4/2020,Signaling System,XYZ,35882
1/4/2020,Signaling System,ABC,35883
1/4/2020,Signaling System,ABC,35889
1/4/2020,Signaling System,ABC,35890
1/4/2020,Signaling System,ABC,35895
1/4/2020,Signaling System,XYZ,35896
1/4/2020,Signaling System,ABC,35897
1/4/2020,Signaling System,XYZ,35903
1/4/2020,Signaling System,ABC,35905
1/4/2020,Signaling System,ABC,35908
1/4/2020,Signaling System,ABC,35911
1/4/2020,Signaling System,ABC,35913
1/4/2020,Signaling System,XYZ,35916
1/4/2020,Signaling System,ABC,35917
1/4/2020,Signaling System,ABC,35921
1/4/2020,Signaling System,ABC,35926
1/4/2020,Signaling System,XYZ,35928
1/4/2020,Signaling System,ABC,35929
1/4/2020,Signaling System,ABC,35935
1/4/2020,Signaling System,ABC,35938
1/4/2020,Signaling System,ABC,35942
1/4/2020,Aircon System,ABC,35948
1/4/2020,Aircon System,ABC,35954
1/4/2020,Aircon System,ABC,35955
1/4/2020,Aircon System,ABC,35958
1/4/2020,Aircon System,ABC,35964
1/4/2020,Aircon System,XYZ,35969
1/4/2020,Aircon System,ABC,35970
1/4/2020,Aircon System,XYZ,35973
1/4/2020,Aircon System,ABC,35977
1/4/2020,Aircon System,ABC,35983
1/4/2020,Aircon System,ABC,35988
1/4/2020,Aircon System,ABC,35989
1/4/2020,Aircon System,ABC,35991
1/4/2020,Aircon System,ABC,35997
1/4/2020,Aircon System,XYZ,36003
1/4/2020,Aircon System,ABC,36007
1/4/2020,Aircon System,ABC,36011
1/4/2020,Aircon System,ABC,36013
1/4/2020,Aircon System,ABC,36017
1/4/2020,Aircon System,ABC,36022
1/5/2020,Control System,ABC,36028
1/5/2020,Control System,ABC,36034
1/5/2020,Control System,ABC,36039
1/5/2020,Control System,ABC,36043
1/5/2020,Control System,ABC,36048
1/5/2020,Control System,ABC,36054
1/5/2020,Control System,ABC,36056
1/5/2020,Control System,ABC,36062
1/5/2020,Control System,ABC,36068
1/5/2020,Control System,ABC,36071
1/5/2020,Control System,ABC,36077
1/5/2020,Control System,ABC,36079
1/5/2020,Door System,ABC,36084
1/5/2020,Door System,ABC,36090
1/5/2020,Door System,XYZ,36094
1/5/2020,Door System,ABC,36099
1/5/2020,Door System,ABC,36104
1/5/2020,Door System,ABC,36110
1/5/2020,Door System,ABC,36116
1/5/2020,Door System,XYZ,36122
1/5/2020,Propulsion System,ABC,36127
1/5/2020,Propulsion System,ABC,36128
